;
;   Format of the site name database:
;
;   Column      Meaning
-52.0000   -058.0000         +Stanley, Falkland Islands
+40.5622   -074.1404         Staten Island, NY
+42.5833   -083.0167         Sterling Heights, MI
+40.3670   -080.6466         Steubenville, OH
+44.5277   -089.5605         Stevens Point, WI
+36.1310   -097.0717         Stillwater, OK
+29.2583   -098.4433         Stinson, TX
+59.0000   +018.0000         +Stockholm, Sweden
+37.9583   -121.2878         Stockton, CA
+33.1779   -100.2523         Stonewall, TX
+48.5850   +007.7600         Strasbourg, France
+41.2043   -073.1302         Stratford, CT
+37.1700   -097.0400         Strother, KS
+48.7666   +009.1833         +Stuttgart, Germany
+36.7283   -076.5800         Suffolk, VA
+46.2500   -081.0000         Sudbury, ON Canada
+33.1439   -095.6101         Sulphur Springs, TX
+33.9183   -080.3467         Sumter, SC
+37.3858   -122.0255         Sunnyvale, CA
+38.0400   -092.6033         Sunshine, MO
+46.6969   -092.0596         Superior, WI
-18.0000   +178.0000         +Suva, Fiji
+32.5901   -082.3361         Swainsboro, GA
+50.5000   -108.0000         Swift Current, SK Canada
-33.8830   +151.2160         +Sydney, Australia
+46.1500   -060.1660         Sydney, NS Canada
+43.0411   -076.1441         Syracuse, NY
+47.2520   -122.4598         Tacoma, WA
-17.5000   -149.5000         +Tahiti
+25.0166   +121.4500         +Taipei, Taiwan
+33.5750   -086.0433         Talladega, AL
+30.4570   -084.2814         +Tallahassee, FL
+27.9494   -082.4569         Tampa, FL
+36.3862   -105.5772         Taos, NM
+48.3000   -124.6250         Tatoosh, WA
+30.0167   -083.6167         Taylor, FL
+42.2253   -083.2684         Taylor, MI
+14.1000   -087.2167         +Tegucigalpa, Honduras
+35.6667   +051.4333         +Tehran, Iran
+41.7774   -096.2227         Tekamah, NE
+32.0300   +034.4600         +Tel Aviv-Yafo, Israel
+33.4150   -111.9283         Tempe, AZ
+31.0977   -097.3635         Temple, TX
+28.4000   -016.6000         +Teneriffe Island
-54.8667   -068.4833         +Tierra Del Fuego, S. America
+39.4704   -087.3835         Terre Haute, IN
+33.4502   -094.0158         Texarkana, AR
+33.4411   -094.0724         Texarkana, TX
+34.3894   -103.0517         Texico, NM
+45.5992   -121.1750         The Dalles, OR
+41.9817   -100.7183         Thedford, NE
+33.6283   -116.1600         Thermal, CA
+40.6167   +022.9500         +Thessaloniki, Greece
+29.7950   -090.8067         Thibodaux, LA
+48.1135   -096.1754         Thief River Falls, MN
+27.4667   +089.6500         +Thimphu, Bhutan
+55.7500   -097.8660         Thompson, MB Canada
+39.8633   -104.9650         Thornton, CO
+34.1927   -118.8676         Thousand Oaks, CA
+28.5244   -098.1767         Three Rivers, TX
+77.5000   -065.5000         +Thule, Greenland
+48.2000   -089.1500         Thunder Bay, ON Canada
+29.6633   -090.8283         Tibby, LA
+39.8883   -091.9013         Tiger, MO
+48.2500   -081.2200         Timmins, ON Canada
+35.4000   -097.3783         Tinker, OK
+41.3275   +019.8188         +Tirane, Albania
+34.5799   -083.3247         Toccoa, GA
+35.6850   +139.7510         +Tokyo, Japan
+41.6539   -083.5442         Toledo, OH
+38.0401   -117.1348         Tonopah, NV
+39.0379   -095.6920         +Topeka, KS
+43.6666   -079.4160         +Toronto, ON Canada
+33.8348   -118.3404         Torrance, CA
+43.6000   +001.4500         Toulouse, France
-19.2500   +146.8000         Townsville, Australia
+44.6683   -085.5500         Traverse City, MI
+38.3500   -121.8167         Travis, CA
+40.2234   -074.7642         Trenton, NJ
+29.5467   -094.7467         Trinity, TX
+32.9000   +013.1833         +Tripoli, Libya
+46.2100   -072.3500         Trois-Rivieres, PQ Canada
+31.8633   -086.0117         Troy, AL
+42.5802   -083.1431         Troy, MI
+42.7292   -073.6828         Troy, NY
+33.1356   -107.2481         +Truth or Consequences, NM
+36.1250   -111.2425         Tuba City, AZ
+32.1958   -110.8917         Tucson, AZ
+35.1018   -103.4329         Tucumcari, NM
+36.1278   -095.9164         +Tulsa, OK
+36.8027   +010.1797         +Tunis, Tunisia
+34.2635   -088.7320         Tupelo, MS
+45.0500   +007.6666         +Turin, Italy
+33.2377   -087.5410         Tuscaloosa, AL
+32.2107   -099.7989         Tuscola, TX
+32.4377   -085.7111         Tuskegee, AL
+34.0808   -116.0315         Twentynine Palms, CA
+42.5615   -114.4628         Twin Falls, ID
+32.3284   -095.3036         Tyler, TX
+45.6666   +063.3333         Tyuratam (Proton), Kazakhstan
+46.0160   +063.5730         +Tyuratam (Soyuz), Kazakhstan
+38.9206   -077.0657         U.S. Naval Observatory, USA
+47.9000   +106.8667         +Ulaanbaatar, Mongolia
+40.7671   -074.0325         Union City, NJ
+38.6662   -090.3311         University City, MO
+20.1616   -155.5112         Upolu Point, HI
+40.1085   -088.2052         Urbana, IL
+43.0969   -075.2284         Utica, NY
+61.0750   -146.2053         +Valdez, AK
+30.8494   -083.2784         Valdosta, GA
+38.1075   -122.2642         Vallejo, CA
+35.9000   +014.5000         +Valletta, Malta
+34.1870   -118.4480         Van Nuys, CA
+33.4370   -080.4713         Vance, SC
+49.2167   -123.1000         +Vancouver, BC Canada
+45.6250   -122.6700         Vancouver, WA
+33.9000   -118.4417         Venice, CA
+45.2500   +012.1800         +Venice, Italy
+34.3083   -119.3079         Ventura, CA
+42.7800   -096.9283         Vermillion, SD
+40.4520   -109.5355         Vernal, UT
+27.6158   -080.4134         Vero Beach, FL
+38.1110   -091.7600         Vichy, MO
+32.3291   -090.8708         Vicksburg, MS
+48.4167   -123.3500         +Victoria, BC Canada
-04.8300   +055.2700         +Victoria, Seychelles
+28.8242   -096.9829         Victoria, TX
+32.0529   -083.4743         Vienna, GA
+48.2000   +016.3666         +Vienna, Austria
+19.0000   +103.0000         +Vientiane, Laos
+39.4648   -074.9974         Vineland, NJ
+36.8467   -075.9750         Virginia Beach, VA
+36.3254   -119.3206         Visalia, CA
+43.1167   +131.9167         +Vladivostok, Russia
+33.6700   -086.9000         Vulcan, AL
+31.5248   -097.1556         +Waco, TX
+21.5029   -158.0221         Wahiawa, HI
+46.0669   -118.3412         +Walla Walla, WA
+37.5111   -075.2828         Wallops Island, VA
+37.9020   -122.0408         Walnut Creek, CA
+42.3878   -071.2422         Waltham, MA
+32.6167   -083.6017         Warner Robins, GA
+42.4930   -083.0282         Warren, MI
+41.2381   -080.8169         Warren, OH
+52.2500   +021.0000         +Warsaw, Poland
+41.7022   -071.4219         Warwick, RI
+38.9051   -077.0162         Washington, DC
+41.5584   -073.0374         Waterbury, CT
+42.4917   -092.3511         Waterloo, IA
+44.9126   -097.1666         Watertown, SD
+42.3583   -087.8333         Waukegan, IL
+43.0125   -088.2382         Waukesha, WI
+43.2698   -091.4764         Waukon, IA
+44.8467   -089.5867         Wausau, WI
+43.0258   -088.0027         Wauwatosa, WI
+31.2119   -082.3577         Waycross, GA
+40.4009   -080.5641         Weirton, WV
-41.2833   +174.7667         +Wellington, New Zealand
+47.4257   -120.3249         Wenatchee, WA
+43.0073   -088.0300         West Allis, WI
+43.4228   -088.1842         West Bend, WI
+34.0717   -117.9094         West Corina, CA
+46.8717   -096.9033         West Fargo, ND
+41.7500   -072.7400         West Hartford, CT
+41.2833   -072.9533         West Haven, CT
+35.1497   -090.1822         West Memphis, AR
+26.7477   -080.1262         West Palm Beach, FL
+41.6976   -071.5183         West Warwick, RI
+43.6939   -070.3540         Westbrook, ME
+42.3240   -083.4000         Westland, MI
+33.7514   -117.9931         Westminster, CA
+39.8815   -105.0509         Westminster, CO
+42.2063   -070.9451         Weymouth, MA
+40.0751   -080.6970         Wheeling, WV
+43.5750   -085.7167         White Cloud, MI
+29.4428   -092.3013         White Lake, LA
+41.0209   -073.7574         White Plains, NY
+45.8714   -112.0959         Whitehall, MT
+60.7166   -135.0500         +Whitehorse, YT Canada
+37.7988   -080.2973         White Sulphur Springs, WV
+33.9666   -118.0217         Whittier, CA
+33.9094   -098.4911         Wichita Falls, TX
+37.6874   -097.3427         +Wichita, KS
+43.5933   -118.9533         Wildhorse, OR
+35.5333   -097.6467         Wiley Post, OK
+41.2464   -075.8758         Wilkes-Barre, PA
+35.3583   -097.6083         Will Rogers, OK
+39.0916   -122.0857         Williams, CA
+37.7550   -089.0117         Williamson-Marion, IL
+48.1623   -103.6309         Williston, ND
+45.1246   -095.0496         Willmar, MN
+42.2570   -083.5740         Willow Run, MI
+39.7356   -075.5300         +Wilmington, DE
+34.2125   -077.9113         Wilmington, NC
-22.5667   +017.1000         +Windhoek, Namibia
+31.7552   -103.1544         Wink, TX
+43.3739   -099.8588         Winner, SD
+49.8833   -097.1660         +Winnipeg, MB Canada
+44.0478   -091.6571         Winona, MN
+35.0127   -110.4148         Winslow Prescott, AZ
+36.1021   -080.2629         +Winston-Salem, NC
+31.2850   -085.4317         Wiregrass, AL
+41.4008   -098.3917         Wolbach, NE
+41.2467   -085.4967         Wolf Lake, IN
+36.3733   -097.7883         Woodring, OK
+42.2696   -071.8089         Worcester, MA
+44.0054   -107.9580         Worland, WY
+43.6272   -095.5984         Worthington, MN
+30.3000   +114.1500         +Wuhan, China
+42.8967   -085.7067         Wyoming, MI
+34.2622   +108.9370         Xi'an, China
+46.5926   -120.5289         +Yakima, WA
+16.7833   +096.1500         +Yangon, Myanmar
+42.8750   -097.3900         Yankton, SD
+39.3015   -083.0035         Yellowbud, OH
+62.2900   -114.3800         +Yellowknife, NT Canada
+35.3700   +139.4000         +Yokohama, Japan
+40.9319   -073.8983         Yonkers, NY
+38.5660   -083.0460         York, KY
+39.9597   -076.7267         York, PA
+41.0991   -080.6464         Youngstown, OH
+32.6775   -114.6202         +Yuma, AZ
+45.8167   +015.9667         Zagreb, Croatia 
+39.9524   -082.0120         Zanesville, OH
+34.4600   +113.4200         +Zhengzhou, China
+35.0725   -108.8500         Zuni, NM
+47.3666   +008.5500         +Zurich, Switzerland
